"day","county","pearson_homo","pearson_power","pearson_exp","spearman_homo","spearman_power","spearman_exp","kendall_homo","kendall_power","kendall_exp","event","msa"
"2020-03-31",48367,-1,0.50438857428248,0.485698216367335,-1,0.573392263539169,0.540849645926866,-1,0.400675105965595,0.377740840640965,"COVID-19","Dallas"
"2020-04-01",48367,-1,0.455183593550092,0.441334713238607,-1,0.540010103144692,0.51811097616655,-1,0.371544505105672,0.349966602812784,"COVID-19","Dallas"
"2020-04-02",48367,-1,0.383941371436708,0.374350543074916,-1,0.464843609379304,0.431689455167462,-1,0.318733226003985,0.294474460388459,"COVID-19","Dallas"
"2020-04-03",48367,-1,0.367104299165669,0.366182105677367,-1,0.479686828491043,0.444508591726938,-1,0.32534684110085,0.302397063927761,"COVID-19","Dallas"
"2020-04-04",48367,-1,0.326127011430539,0.334707077046996,-1,0.412144613903962,0.396233226813737,-1,0.280797273647207,0.268647391614395,"COVID-19","Dallas"
"2020-04-05",48367,-1,0.348852821422478,0.356372193664897,-1,0.446027853098465,0.443935350026419,-1,0.301416322653785,0.31490251158684,"COVID-19","Dallas"
"2020-02-10",48257,-1,0.537676824007928,0.528212694955995,-1,0.583198167679239,0.564406064355874,-1,0.414642159514465,0.402929104160949,"COVID-19","Dallas"
"2020-02-11",48257,-1,0.539677680540226,0.528252933105264,-1,0.554649600573341,0.540680344602318,-1,0.376243674844191,0.37390312321219,"COVID-19","Dallas"
"2020-02-12",48257,-1,0.521010531780907,0.514653170359678,-1,0.567992520521926,0.540666922030132,-1,0.395669138843893,0.378109857534253,"COVID-19","Dallas"
"2020-02-13",48257,-1,0.527093570567132,0.517121357340259,-1,0.576973100792961,0.557859515142135,-1,0.408785631837707,0.394729965413488,"COVID-19","Dallas"
"2020-02-14",48257,-1,0.571434777819218,0.558747376459086,-1,0.648636011700036,0.625549759706748,-1,0.44314529809073,0.432622058822085,"COVID-19","Dallas"
"2020-02-15",48257,-1,0.574870936518026,0.562128863646758,-1,0.6202785049138,0.603913088529737,-1,0.43404520949964,0.420006011348708,"COVID-19","Dallas"
"2020-02-16",48257,-1,0.581172321545777,0.570386439687487,-1,0.633484829608215,0.616270409094294,-1,0.446984238331779,0.430581147016851,"COVID-19","Dallas"
"2020-03-30",48257,-1,0.492874720924726,0.486130321345469,-1,0.529860590402523,0.503171705980284,-1,0.378271968590726,0.357126330594971,"COVID-19","Dallas"
"2020-03-31",48257,-1,0.521679774518363,0.508533227817908,-1,0.589913348948217,0.558142263861426,-1,0.421240962591882,0.398946872649693,"COVID-19","Dallas"
