"day","r2_homo","r2_power","r2_exp","city","yname","grid_size_km","pearson_homo","pearson_power","pearson_exp","spearman_homo","spearman_power","spearman_exp","kendall_homo","kendall_power","kendall_exp"
35,-0.0485531778638333,-29.9181870436575,-0.00946353528133193,"cityB","TO_in_OO",2,-1,0.806273259351814,0.805633033213077,-1,0.714153405650496,0.713191907410034,-1,0.546855950253096,0.545372695093725
36,-0.0380860438267892,-27.7376372639005,0.217578087416363,"cityB","TO_in_OO",2,-1,0.789185064347065,0.785514948382185,-1,0.729573444342236,0.722455523868522,-1,0.56184260356698,0.554440592015939
37,-0.04798687210624,-29.9113391980651,0.319792577489307,"cityB","TO_in_OO",2,-1,0.811815114494089,0.806720911643821,-1,0.720147636041203,0.710156857894759,-1,0.553510476854369,0.54341943340892
38,-0.0373291709663757,-27.9466050939194,0.244890678144801,"cityB","TO_in_OO",2,-1,0.795360103890235,0.791408096833483,-1,0.739484652264913,0.731382814885049,-1,0.573169580834083,0.564790496672137
39,-0.0364150374970578,-28.0261685406788,0.258548335295061,"cityB","TO_in_OO",2,-1,0.798349899266114,0.794281981275749,-1,0.737156065426677,0.727549780919943,-1,0.575160423377805,0.565386002293681
40,-0.0365947398994375,-27.8811322639895,0.14571828010321,"cityB","TO_in_OO",2,-1,0.793708305431642,0.791257040754584,-1,0.736307458004983,0.731670827864325,-1,0.571383033245278,0.566103517475206
41,-0.0410520870423701,-29.1066334295486,0.00669368021104966,"cityB","TO_in_OO",2,-1,0.811181857947984,0.81039659075987,-1,0.719444952940628,0.718143310071137,-1,0.554638251264911,0.552734441528707
42,-0.0433627624486168,-29.6413537013043,0.329605239498602,"cityB","TO_in_OO",2,-1,0.821045604376947,0.815518030732647,-1,0.71351182298754,0.705373401536072,-1,0.548053062851857,0.539890023563477
43,-0.0376557650303715,-28.1579925708269,0.0386425295459911,"cityB","TO_in_OO",2,-1,0.797947215519955,0.796869808589352,-1,0.730024506415884,0.727798211123554,-1,0.564509329418809,0.561631265793233
44,-0.0374181382996375,-28.0282884761762,0.109635704714786,"cityB","TO_in_OO",2,-1,0.79735534823887,0.795352041927801,-1,0.732860383143588,0.729424755361335,-1,0.565965795392369,0.561868163430374
45,-0.0378146138929347,-28.0630670859487,0.261354971076423,"cityB","TO_in_OO",2,-1,0.800321524252766,0.795931505089762,-1,0.730933556343634,0.722582123794266,-1,0.564878605413358,0.556409811516079
46,-0.0366347863813365,-27.7875819163047,0.183213593947936,"cityB","TO_in_OO",2,-1,0.792050715484862,0.789067749783345,-1,0.724861787878998,0.717804461546862,-1,0.560944506154934,0.553536505015327
47,-0.0361803419253905,-27.6969309893078,0.0650969827423626,"cityB","TO_in_OO",2,-1,0.793199992179758,0.79178178835881,-1,0.727309302205323,0.724630931400714,-1,0.56297042805833,0.559422360047084
48,-0.0445274001459632,-29.2950630257091,0.174897416438203,"cityB","TO_in_OO",2,-1,0.802175973132685,0.79946396783847,-1,0.726286139464325,0.72070848331345,-1,0.55831549811879,0.552104212369783
49,-0.0477867806567251,-29.9948450865622,0.30764100280186,"cityB","TO_in_OO",2,-1,0.809066190220332,0.804577027893608,-1,0.704317742671963,0.697399286283442,-1,0.536992872822941,0.530124465130223
50,-0.0507041481609924,-31.0744692181098,0.144042854601991,"cityB","TO_in_OO",2,-1,0.824382331689392,0.822208810584463,-1,0.722328344252746,0.718972794175162,-1,0.55501766662798,0.551111830441611
51,-0.0375406566691117,-28.1968009299206,0.169147936756053,"cityB","TO_in_OO",2,-1,0.800480218932645,0.797726247513722,-1,0.728012871923652,0.722021689261597,-1,0.563875745837824,0.557477866626072
52,-0.0376709275646858,-28.1211455802557,0.228208396510345,"cityB","TO_in_OO",2,-1,0.796709016120406,0.793161233644382,-1,0.722089267971022,0.715219013650147,-1,0.558030805037847,0.55102495205396
53,-0.0386487913748281,-28.4472554371723,0.18145678178418,"cityB","TO_in_OO",2,-1,0.802501849017887,0.799594056252388,-1,0.728966014804998,0.722716776831441,-1,0.562548437446749,0.555814854334036
54,-0.0368355894393833,-27.9657700622633,-0.00465959565028662,"cityB","TO_in_OO",2,-1,0.798325345171639,0.797742827521824,-1,0.730619340070522,0.729448227086633,-1,0.565500335471918,0.563539149335448
55,-0.0432521481361927,-29.2576647224702,0.233191709537559,"cityB","TO_in_OO",2,-1,0.807469949186455,0.803756210652252,-1,0.721773793052824,0.715625618377708,-1,0.555722229162859,0.549011534941333
56,-0.045826747266341,-29.5758862014739,0.358006471269968,"cityB","TO_in_OO",2,-1,0.808933994820086,0.803214941670312,-1,0.709514504102813,0.701611137327254,-1,0.54141184437239,0.533542900803686
57,-0.0371802002183641,-28.1999232266865,-0.0106922316680571,"cityB","TO_in_OO",2,-1,0.803714669132291,0.803176735726205,-1,0.731904097046188,0.730843363552833,-1,0.567640881170226,0.565761541681516
58,-0.0380417231851269,-28.2151453038925,0.179226721290461,"cityB","TO_in_OO",2,-1,0.7997197895928,0.79675932379446,-1,0.735334227271648,0.729892695971064,-1,0.569035051766436,0.56326804737709
59,-0.0374221889410105,-27.8916036797909,0.000381978600221933,"cityB","TO_in_OO",2,-1,0.798254219426278,0.79755225883342,-1,0.729595559058804,0.728413590040336,-1,0.563433842603148,0.561579621024513
60,-0.0377794497519253,-28.0886611734959,0.278544746434685,"cityB","TO_in_OO",2,-1,0.796581674898592,0.792218306873879,-1,0.730653726523068,0.721585663969045,-1,0.566760238601558,0.557129051295536
61,-0.0371536329313604,-28.0708410672165,-0.00473310671237415,"cityB","TO_in_OO",2,-1,0.796758328991228,0.796192849692596,-1,0.729141387672427,0.727929021497599,-1,0.56417927511795,0.562149742267648
62,-0.0431862926789379,-29.1019552510161,-0.00888420561270764,"cityB","TO_in_OO",2,-1,0.800574420267346,0.799990804721989,-1,0.72407673574083,0.72343366673184,-1,0.557859662614903,0.556487347953153
63,-0.0475187947844318,-29.9145284816514,0.183944765082057,"cityB","TO_in_OO",2,-1,0.809063772193707,0.806166462607682,-1,0.709342786741844,0.704984579608917,-1,0.544877391921726,0.539886871702159
64,-0.037043549840108,-28.1585273444843,0.00894215129673392,"cityB","TO_in_OO",2,-1,0.799651073442373,0.798928863316046,-1,0.729111579481691,0.727776507858982,-1,0.566731284489886,0.56436876867085
65,-0.0371408504593889,-28.1771960251769,-0.0121003006539759,"cityB","TO_in_OO",2,-1,0.799494321922656,0.79901196942874,-1,0.722649464379715,0.721921163235529,-1,0.56034117706532,0.558776882191124
66,-0.0374465145412892,-28.0184594778575,-0.0124154364199838,"cityB","TO_in_OO",2,-1,0.793215893805593,0.792750895251012,-1,0.729241900002119,0.72832458990649,-1,0.564542880813606,0.562802553438018
67,-0.0377586710920876,-28.2313607215081,0.284127468574874,"cityB","TO_in_OO",2,-1,0.798331395571239,0.793977026864935,-1,0.721554015210989,0.713905026618001,-1,0.558217929763324,0.550505597523995
68,-0.0357975916741706,-27.9421742766242,-0.0198355010555202,"cityB","TO_in_OO",2,-1,0.794854794422985,0.794490528515594,-1,0.727788195107959,0.727185045279645,-1,0.566720867507553,0.565297072084154
69,-0.042478661873925,-29.2635744778194,0.0738877373500026,"cityB","TO_in_OO",2,-1,0.807320524076303,0.805810102296581,-1,0.722158537867449,0.720405734040936,-1,0.553435239029647,0.550919419661679
70,-0.0435222803586719,-29.5465760744086,0.195182532288017,"cityB","TO_in_OO",2,-1,0.805853271057408,0.802995634225755,-1,0.718181215117924,0.712649454484143,-1,0.554897581622286,0.54861656780989
71,-0.0376945187269127,-28.3251629513121,-0.0159036761411098,"cityB","TO_in_OO",2,-1,0.802978645127404,0.802513215594574,-1,0.72642588074496,0.725685374046682,-1,0.564474378775945,0.563058162397421
72,-0.0378033763899317,-28.108812589917,0.169490493070892,"cityB","TO_in_OO",2,-1,0.797970315949896,0.795194281749303,-1,0.726528969978562,0.720371329127558,-1,0.565071164132129,0.558641586491006
73,-0.0382136161746165,-28.3428204261293,-0.00661492356564453,"cityB","TO_in_OO",2,-1,0.802994104266435,0.802420315687758,-1,0.72339840499637,0.722158606041244,-1,0.560457484376809,0.558375139325871
74,-0.0373849316361956,-28.2122529311535,0.230187563943123,"cityB","TO_in_OO",2,-1,0.80097951596614,0.797361228060904,-1,0.731023424821582,0.723429464420202,-1,0.567950978872493,0.560045260776958
0,-0.127629048307524,-35.5969727587907,0.563252456454339,"cityC","TO_in_OO",0.5,-1,0.866695131776439,0.86406022078076,-1,0.525338525958461,0.524790970150668,-1,0.432495827463077,0.431641259453484
1,-0.143746999277551,-37.9460027388764,0.644328103473519,"cityC","TO_in_OO",0.5,-1,0.887849464263801,0.88587646099994,-1,0.526613481297308,0.525904119705163,-1,0.433721070713154,0.432681402733635
2,-0.105418229556113,-36.1183191425382,0.73054253215818,"cityC","TO_in_OO",0.5,-1,0.905146168371692,0.897848293484746,-1,0.525796958119977,0.524911142873149,-1,0.433268444698817,0.432235808359119
3,-0.105388474126571,-36.0968636826154,0.709702192269787,"cityC","TO_in_OO",0.5,-1,0.904229578642896,0.897478302681425,-1,0.525468770222666,0.524589580882513,-1,0.432901946026544,0.431854256343314
4,-0.10296864039486,-35.8625521423591,0.715007100671534,"cityC","TO_in_OO",0.5,-1,0.902327526023461,0.895271275598675,-1,0.526084081816623,0.5253260683697,-1,0.4334881232212,0.432578207168009
5,-0.101394630785431,-35.6925268936703,0.720716708700906,"cityC","TO_in_OO",0.5,-1,0.90229670184309,0.894992971143295,-1,0.524737495589444,0.523791390692258,-1,0.432482872570236,0.431333108369025
6,-0.128250652028847,-36.5113881893105,0.634439751516764,"cityC","TO_in_OO",0.5,-1,0.881522827928443,0.878390180832643,-1,0.534081289231545,0.533318638087232,-1,0.439913140439673,0.438959451514153
7,-0.130680438653487,-35.8946259166079,0.576155066921192,"cityC","TO_in_OO",0.5,-1,0.872647946831644,0.869922171733715,-1,0.527556900049509,0.527108854710216,-1,0.434327419409835,0.43354753494532
8,-0.136915684257378,-37.4013864159163,0.604975859040721,"cityC","TO_in_OO",0.5,-1,0.882950109596187,0.881018338302583,-1,0.513409084565182,0.512823582275261,-1,0.422636381527562,0.421891690150231
9,-0.106121552674444,-36.2672711390179,0.72643409791361,"cityC","TO_in_OO",0.5,-1,0.90718305159377,0.900147716415693,-1,0.522469900331006,0.52169534223522,-1,0.430591000494568,0.429628871672195
10,-0.103181936395547,-35.7829785593745,0.718316773744294,"cityC","TO_in_OO",0.5,-1,0.902923893158668,0.89568946823738,-1,0.530440614132874,0.529701476999084,-1,0.437098580930982,0.436193994662018
11,-0.101108728975385,-35.3065167431069,0.703125280872275,"cityC","TO_in_OO",0.5,-1,0.895752345846338,0.888578826105398,-1,0.525498954625166,0.524490192263248,-1,0.433049010631171,0.431849925836814
12,-0.0964821046568511,-34.6118823378194,0.685984463176329,"cityC","TO_in_OO",0.5,-1,0.890446477803883,0.882828333708659,-1,0.531233747205745,0.53045677766983,-1,0.437881691388162,0.436887237985698
13,-0.127967012566782,-37.0922774952147,0.680021935695839,"cityC","TO_in_OO",0.5,-1,0.887413767285421,0.884438879723923,-1,0.53755663022683,0.536892388542556,-1,0.443208479617803,0.442054857276366
14,-0.133962655553824,-36.8680091598675,0.624802975078814,"cityC","TO_in_OO",0.5,-1,0.882115049894391,0.87936384909052,-1,0.526411766643811,0.525851488260256,-1,0.433663183843894,0.432623692395153
15,-0.107487843405601,-36.4266566665688,0.72019507342441,"cityC","TO_in_OO",0.5,-1,0.904659015672604,0.89830346325514,-1,0.527640258356895,0.526719520713238,-1,0.435005783303358,0.433829721961538
16,-0.106783725118642,-36.352359226756,0.730731172450299,"cityC","TO_in_OO",0.5,-1,0.905817340882747,0.89905972327599,-1,0.532677338865875,0.531810460781238,-1,0.43903567610591,0.43800123250052
17,-0.107327326255451,-36.1964705874391,0.721123234055736,"cityC","TO_in_OO",0.5,-1,0.90627132255534,0.899178070951177,-1,0.53284560865643,0.531989439419745,-1,0.439439444199205,0.438277695463103
18,-0.105434128392527,-36.095927567415,0.734682221829526,"cityC","TO_in_OO",0.5,-1,0.903849391064151,0.896700101894948,-1,0.532423369609395,0.531379880035338,-1,0.438861717311511,0.437666699192269
19,-0.101117839910691,-35.8483882055001,0.733327494220042,"cityC","TO_in_OO",0.5,-1,0.902793125922326,0.895445083731087,-1,0.519428762516495,0.518435680014104,-1,0.428131199296121,0.426961290452288
20,-0.131121286545439,-37.3701163519486,0.666465150799225,"cityC","TO_in_OO",0.5,-1,0.883448717774859,0.881142385896146,-1,0.523935729042981,0.52325045462692,-1,0.431713319199971,0.430843802881741
21,-0.140558837316048,-37.3750746935664,0.588240263901355,"cityC","TO_in_OO",0.5,-1,0.877385838210252,0.875961287396423,-1,0.529192209966425,0.528631327413016,-1,0.4356775540528,0.434901895726887
22,-0.107398998405167,-36.2965870829535,0.721432770425948,"cityC","TO_in_OO",0.5,-1,0.902226453119295,0.895862426452099,-1,0.530009269706166,0.52907128849549,-1,0.436946100631428,0.435697917175597
23,-0.103640792317831,-36.0133782337955,0.719101222276936,"cityC","TO_in_OO",0.5,-1,0.901604725358439,0.894813822230203,-1,0.523594051639157,0.522669800512791,-1,0.4315228975894,0.430424184525238
24,-0.103852264521648,-36.0885100767017,0.725488107523518,"cityC","TO_in_OO",0.5,-1,0.903654469237059,0.896769947410973,-1,0.522379498738849,0.521510310463212,-1,0.430451232894549,0.4294052831046
25,-0.105975602948866,-36.2142697338251,0.725490642596196,"cityC","TO_in_OO",0.5,-1,0.903059120204308,0.896457172368334,-1,0.52926592847609,0.528366518536954,-1,0.436388380087412,0.435258426798547
26,-0.10219841553197,-35.9216775109606,0.725406708255079,"cityC","TO_in_OO",0.5,-1,0.902000186361532,0.895257090667026,-1,0.532971623009289,0.532069963750918,-1,0.439281751621635,0.438226866342912
27,-0.133363399332194,-37.7292246387212,0.665248642042105,"cityC","TO_in_OO",0.5,-1,0.885469264777326,0.883779144578061,-1,0.532453394580624,0.531559493917034,-1,0.438793969438137,0.437734642847742
28,-0.129926865784467,-36.3340673462732,0.587329374971206,"cityC","TO_in_OO",0.5,-1,0.86333040720648,0.862050462409847,-1,0.522373574110884,0.521692787338719,-1,0.430219937278168,0.429299866135461
29,-0.151422486984197,-38.2202428239653,0.637917399054107,"cityC","TO_in_OO",0.5,-1,0.886834222397312,0.885362861106275,-1,0.538005646184644,0.537279389914472,-1,0.443129332761869,0.442106180609852
30,-0.104713645137767,-36.1046499929336,0.737340139945781,"cityC","TO_in_OO",0.5,-1,0.903275408693331,0.896265423931872,-1,0.529406695806347,0.528363593357314,-1,0.436351437713253,0.435193144493379
31,-0.1044683881272,-36.081285079519,0.7207914574561,"cityC","TO_in_OO",0.5,-1,0.90338108467631,0.896555764431469,-1,0.528065070482941,0.527233820999383,-1,0.435284303352345,0.434203066827245
32,-0.104565328038907,-36.2590016744794,0.731197746567365,"cityC","TO_in_OO",0.5,-1,0.905138445585531,0.898362956910135,-1,0.527771144380513,0.526929549485757,-1,0.435065499766931,0.43390644080878
33,-0.0991536108986233,-35.7074245842513,0.730281356024618,"cityC","TO_in_OO",0.5,-1,0.900888173874431,0.893846615015608,-1,0.531199791701443,0.530132473431524,-1,0.437975836887418,0.436653668755051
34,-0.123861326809512,-36.7802837780884,0.647029099716169,"cityC","TO_in_OO",0.5,-1,0.875727362020585,0.873902573675531,-1,0.521634912134998,0.520760254741169,-1,0.429724825640043,0.428653508045265
35,-0.13596241124476,-36.7708293189281,0.572590366873179,"cityC","TO_in_OO",0.5,-1,0.869988240127581,0.868579777580429,-1,0.527754411613046,0.527062818239831,-1,0.434464810255857,0.433599263330131
36,-0.107669434974152,-36.3447034183821,0.72465888693195,"cityC","TO_in_OO",0.5,-1,0.903320138423644,0.89704205581301,-1,0.530482391048983,0.529604129917049,-1,0.437629269518529,0.436332603417944
37,-0.145476921792863,-37.7664445225624,0.624097172251266,"cityC","TO_in_OO",0.5,-1,0.880760954777611,0.879464466508453,-1,0.535236194139658,0.53466108738216,-1,0.441022676694075,0.440004301874683
38,-0.103588126866282,-36.0816638654006,0.727466104510205,"cityC","TO_in_OO",0.5,-1,0.906221408051238,0.898865607079799,-1,0.527349386728092,0.526505520817564,-1,0.43460339984885,0.433544452873557
39,-0.103819394039872,-36.1461843353663,0.733783838516107,"cityC","TO_in_OO",0.5,-1,0.906921562997331,0.899554264260736,-1,0.531570565444036,0.530682384523105,-1,0.438190821371006,0.437073029131307
40,-0.101612992287971,-35.8918917440199,0.723661285367485,"cityC","TO_in_OO",0.5,-1,0.901418037576823,0.894674362794658,-1,0.527410444500658,0.526564543760532,-1,0.434668643437565,0.433607734231805
41,-0.12445270957844,-37.0959754611446,0.666911474829539,"cityC","TO_in_OO",0.5,-1,0.883899401669245,0.881546613305047,-1,0.52193426483905,0.521185792902447,-1,0.430023341415186,0.429004015497893
42,-0.135024049006657,-37.5421375215052,0.609944927850819,"cityC","TO_in_OO",0.5,-1,0.879100063297761,0.877901013633019,-1,0.521283397175434,0.520592919423452,-1,0.42924436308235,0.428396381166041
43,-0.105413583167713,-36.3019277531618,0.726539353331124,"cityC","TO_in_OO",0.5,-1,0.904837397177603,0.89829300957413,-1,0.525097996686112,0.524252631846703,-1,0.432802232083283,0.431759842236936
44,-0.103835458885809,-36.179304685905,0.723055916650082,"cityC","TO_in_OO",0.5,-1,0.905000807669349,0.898306084456193,-1,0.525576466801067,0.524661409159464,-1,0.433279204164328,0.432195484642769
45,-0.103975230517839,-36.102018534582,0.728360848842306,"cityC","TO_in_OO",0.5,-1,0.9030287468412,0.8961518005504,-1,0.523125884362452,0.522345403076961,-1,0.431224135333705,0.430259577077485
46,-0.101360556765287,-35.7966523379254,0.719744309437323,"cityC","TO_in_OO",0.5,-1,0.902059227212324,0.894957752417212,-1,0.517620829454898,0.516880353866976,-1,0.426632401702779,0.425589999795699
47,-0.0993106906281642,-35.6618648476908,0.727121777553473,"cityC","TO_in_OO",0.5,-1,0.903511353711778,0.895877099098019,-1,0.518118205019483,0.517246430158486,-1,0.426950862824944,0.425936301521092
48,-0.125295277061668,-36.7344123217033,0.631435026295658,"cityC","TO_in_OO",0.5,-1,0.874326711777184,0.872725298762653,-1,0.521686194591031,0.520997856815445,-1,0.429801121554576,0.428905022644552
49,-0.129249305927134,-36.6210968872772,0.592852050630772,"cityC","TO_in_OO",0.5,-1,0.871464583483403,0.870027187574003,-1,0.517315509500269,0.516708145681094,-1,0.425774333117983,0.425025980665667
50,-0.139225298085019,-37.6773829195992,0.627646562628389,"cityC","TO_in_OO",0.5,-1,0.885125179761667,0.883111324610821,-1,0.524151990892127,0.523422051513163,-1,0.431703752032088,0.43075400138833
51,-0.10199878632169,-35.7294157370572,0.711201308509251,"cityC","TO_in_OO",0.5,-1,0.901188864246066,0.89408854445325,-1,0.523165590481962,0.522267341395133,-1,0.431174228751968,0.430097916735011
52,-0.102364273229993,-35.9410719752695,0.708988432461132,"cityC","TO_in_OO",0.5,-1,0.902558311114376,0.89598320584953,-1,0.517420232034315,0.516628207630361,-1,0.426317864750375,0.425410472791674
53,-0.103456732648179,-35.8922999799417,0.719291427924732,"cityC","TO_in_OO",0.5,-1,0.900645693134273,0.893870408884996,-1,0.516790833137739,0.515869161719907,-1,0.425800042821977,0.424722647909121
54,-0.0977150998054299,-35.4694015954177,0.713454489403473,"cityC","TO_in_OO",0.5,-1,0.897985216493195,0.891100719435987,-1,0.518642122987915,0.517721188620593,-1,0.427346161445798,0.42629573611099
55,-0.121622155529804,-36.8061430957771,0.658455392607343,"cityC","TO_in_OO",0.5,-1,0.87788396147806,0.875843649485584,-1,0.512118517151618,0.511477654862836,-1,0.421827687880125,0.420978765653611
56,-0.128601371316199,-36.7300324104209,0.599518905210467,"cityC","TO_in_OO",0.5,-1,0.870221523270556,0.868794839527635,-1,0.507229743980197,0.506600814552409,-1,0.417640628344,0.416800625520948
57,-0.103318849224299,-35.8713868350822,0.71615278592274,"cityC","TO_in_OO",0.5,-1,0.900881350705175,0.894027545399891,-1,0.522855069949074,0.521941956320555,-1,0.43098410359016,0.429865633137082
58,-0.103939503601097,-35.992698286033,0.718170796180729,"cityC","TO_in_OO",0.5,-1,0.901732887667019,0.89504717095726,-1,0.520050055592587,0.519088869308177,-1,0.428703071333934,0.427559307228178
59,-0.10335583927624,-35.7782010460507,0.714577528246382,"cityC","TO_in_OO",0.5,-1,0.901196803053132,0.894313817980194,-1,0.5240452596959,0.523106542815088,-1,0.43196875298002,0.43080201211514
60,-0.104967271140671,-35.862822354929,0.69065387333944,"cityC","TO_in_OO",0.5,-1,0.896390139000378,0.890483469263536,-1,0.514662495540959,0.513803073479913,-1,0.424011826890847,0.423035895825196
61,-0.0999627313633493,-35.2581481430277,0.693180089724696,"cityC","TO_in_OO",0.5,-1,0.890969531599266,0.884628590938396,-1,0.510924387131416,0.5100915511581,-1,0.420892945147483,0.419878019134841
62,-0.122727722150577,-36.7821378720657,0.632770648732594,"cityC","TO_in_OO",0.5,-1,0.875774677959723,0.873803692647997,-1,0.497495367297627,0.49695938711701,-1,0.409557321373737,0.408879370786806
63,-0.124809420323907,-36.7787647407269,0.593012430019933,"cityC","TO_in_OO",0.5,-1,0.86916609379643,0.868117793837174,-1,0.484597744158099,0.484040095722851,-1,0.398642980120479,0.3979522195739
64,-0.104299933763349,-36.1231138010003,0.716125464369246,"cityC","TO_in_OO",0.5,-1,0.900846738204994,0.894555257971981,-1,0.509280892352008,0.508467349166166,-1,0.419641952465228,0.418638388523774
65,-0.102139774597525,-35.7930611913754,0.706823594408499,"cityC","TO_in_OO",0.5,-1,0.899366720447258,0.892793840404459,-1,0.509886100933396,0.509027847924167,-1,0.420026617336276,0.419085292777244
66,-0.102868572445259,-35.6972198793655,0.697873808475004,"cityC","TO_in_OO",0.5,-1,0.894585040351199,0.888383380465086,-1,0.50960365196595,0.508730181663674,-1,0.419802463077124,0.418783846925065
67,-0.103929823121053,-35.6696447086997,0.714739135588729,"cityC","TO_in_OO",0.5,-1,0.8966967173199,0.889991826145794,-1,0.50979743763176,0.508998750659123,-1,0.419857186891253,0.418932918092114
68,-0.0982217451315373,-35.1067281158218,0.694593052153066,"cityC","TO_in_OO",0.5,-1,0.890212678531884,0.883807393910817,-1,0.512238445341332,0.51151056019152,-1,0.421942779361068,0.42102015019592
69,-0.117368058862462,-35.5592670602105,0.585366254932329,"cityC","TO_in_OO",0.5,-1,0.861495834001058,0.859900902644209,-1,0.509285972274341,0.508638786907006,-1,0.419289311601137,0.418453104792019
70,-0.120664298263393,-35.2941694236456,0.550688663696542,"cityC","TO_in_OO",0.5,-1,0.852065118693529,0.850746205022786,-1,0.49648423976792,0.495937973681088,-1,0.408594030300189,0.407863262488209
71,-0.101951610139577,-35.5221695825786,0.68433977163432,"cityC","TO_in_OO",0.5,-1,0.892343317040267,0.886309502074367,-1,0.508101287917944,0.507312555884849,-1,0.418396057437684,0.417480178062139
72,-0.100623334366457,-35.4121014604332,0.699363561848726,"cityC","TO_in_OO",0.5,-1,0.895467904794007,0.888675769518316,-1,0.509628219401901,0.508807932687227,-1,0.419829231424328,0.418862991245541
73,-0.101480029976779,-35.3774546759524,0.698167300533137,"cityC","TO_in_OO",0.5,-1,0.894452016344921,0.887742741101039,-1,0.507657845538111,0.50689394372724,-1,0.418153333951238,0.417226794911572
74,-0.100032831403674,-35.425591093234,0.692699191744534,"cityC","TO_in_OO",0.5,-1,0.895495134696467,0.88899278838077,-1,0.504822475904232,0.504093561456705,-1,0.415765015738038,0.41491053563302
0,-0.00186137603160108,-36.4846160350503,0.693261079322061,"cityC","TO_in_OO",1,-1,0.890546093920508,0.885059479336258,-1,0.617637479019886,0.614591281788666,-1,0.509792164184445,0.506213266349642
1,-0.00200370779975168,-38.4555992615386,0.765782972936207,"cityC","TO_in_OO",1,-1,0.91347535016782,0.907792382786194,-1,0.616155123622084,0.613084854735317,-1,0.508999044573229,0.505252671637942
2,-0.00151472880791381,-34.6655885464506,0.699429296657509,"cityC","TO_in_OO",1,-1,0.886141522933193,0.877588195416172,-1,0.613418649674876,0.610301184565805,-1,0.506587596242918,0.503240669256213
3,-0.00151612510545474,-34.6402258725859,0.712709415892345,"cityC","TO_in_OO",1,-1,0.885276415548591,0.876548177645961,-1,0.60935344302138,0.605846658942211,-1,0.503208137343297,0.499594472999724
4,-0.00148942802753149,-34.408983262138,0.708615266270635,"cityC","TO_in_OO",1,-1,0.883091370987551,0.874171460829184,-1,0.611959569405398,0.609015257792114,-1,0.505831794192108,0.502468794500486
5,-0.00147304231607093,-34.1657885468347,0.717979573217333,"cityC","TO_in_OO",1,-1,0.880986937751605,0.871345329200872,-1,0.610446043808885,0.60746933672448,-1,0.504759278682223,0.501016690759361
6,-0.0018352220581821,-36.7090283164642,0.717119407387279,"cityC","TO_in_OO",1,-1,0.897517270410817,0.891083778164911,-1,0.620013937609742,0.61701400912533,-1,0.512276931747702,0.508875701804341
7,-0.0018794938569624,-36.2541606008905,0.676615197063344,"cityC","TO_in_OO",1,-1,0.887862889127363,0.882230164032075,-1,0.621169236272756,0.61824013788319,-1,0.512712156509099,0.509178555728096
8,-0.00192912569213655,-38.005727314571,0.723615636330795,"cityC","TO_in_OO",1,-1,0.908129503347687,0.903038206308385,-1,0.60047210433414,0.597810332292423,-1,0.495320719171572,0.492473943092229
9,-0.00151658848585212,-34.665645721988,0.691798157352539,"cityC","TO_in_OO",1,-1,0.884775023505256,0.876692259289725,-1,0.608361526716675,0.605797748455504,-1,0.50251535892857,0.499576462853838
10,-0.00149735997520128,-34.3073759815861,0.694077698700027,"cityC","TO_in_OO",1,-1,0.882137760383838,0.873443224204933,-1,0.617486217646558,0.614798651096128,-1,0.509683724141898,0.506697581392227
11,-0.00148264653994823,-34.1366752859071,0.673367141598214,"cityC","TO_in_OO",1,-1,0.877559986762925,0.86929212723188,-1,0.615454944088045,0.611917540136569,-1,0.508286158512794,0.504496776976748
12,-0.00143533329440793,-33.5298222432639,0.680298643210662,"cityC","TO_in_OO",1,-1,0.869282730993153,0.860763281894172,-1,0.6175048324943,0.61448374890274,-1,0.510202289063707,0.506720721789401
13,-0.00180469046417442,-36.7907257289478,0.734406906420913,"cityC","TO_in_OO",1,-1,0.899829986834189,0.893094483589113,-1,0.625420159730668,0.622088877674661,-1,0.517356860375849,0.513141373094397
14,-0.00189715570076898,-37.1798003606018,0.697580439122792,"cityC","TO_in_OO",1,-1,0.900401163825259,0.895029770968796,-1,0.615045059487622,0.612677241146839,-1,0.508175877345352,0.504837989362656
15,-0.00154081112111948,-35.1273702178956,0.724038058536314,"cityC","TO_in_OO",1,-1,0.889967375509858,0.881499550055461,-1,0.614405045337318,0.610844190282782,-1,0.508259931246355,0.504295674213286
16,-0.00153340325556495,-34.9662711613389,0.714105065467584,"cityC","TO_in_OO",1,-1,0.889477890559093,0.880987146488976,-1,0.619487546216685,0.616796605081218,-1,0.512071442957184,0.508813774005325
17,-0.00153701107985693,-34.7034487552521,0.722896824754596,"cityC","TO_in_OO",1,-1,0.884992999339617,0.876088931003962,-1,0.621337548487077,0.618297095799847,-1,0.51431973925213,0.510544195957531
18,-0.0015191402244894,-34.6754503781938,0.713360971671765,"cityC","TO_in_OO",1,-1,0.885890612226806,0.877106969384941,-1,0.619616121717543,0.616329073390798,-1,0.511988386111856,0.508392303828421
19,-0.00146169646723382,-34.2568920017898,0.703401262979385,"cityC","TO_in_OO",1,-1,0.880895775616324,0.871984825764995,-1,0.606289818510106,0.602806370668527,-1,0.500992039437778,0.497209256804236
20,-0.0018501715171011,-37.6917363641073,0.725301012755537,"cityC","TO_in_OO",1,-1,0.90709808903213,0.901493763220192,-1,0.613408661629309,0.610335561512109,-1,0.506251177684174,0.502985351859389
