"tract_fips","tract_area_m2","n_cbg","msa","tract_area_km2"
"13151070307",8788881.67305017,1,"Atlanta",8.78888167305017
"13121008700",7764573.35492999,4,"Atlanta",7.76457335492999
"13121001002",1763994.89571648,1,"Atlanta",1.76399489571648
"13063040415",4078028.70031866,4,"Atlanta",4.07802870031866
"13063040417",5191134.01078781,3,"Atlanta",5.19113401078781
"13063040519",1593692.75274725,2,"Atlanta",1.59369275274725
"13063040521",2627916.09988565,2,"Atlanta",2.62791609988565
"13063040522",5020284.96473108,3,"Atlanta",5.02028496473108
"13063040523",2703077.1573944,1,"Atlanta",2.7030771573944
"13063040524",5395127.63618961,4,"Atlanta",5.39512763618961
"13063040526",5072119.72921055,3,"Atlanta",5.07211972921055
"13063040611",6188401.98157397,3,"Atlanta",6.18840198157397
"13063040612",7096391.58774134,3,"Atlanta",7.09639158774134
"13063040613",13667743.2576273,3,"Atlanta",13.6677432576273
"13063040614",14009611.4108248,3,"Atlanta",14.0096114108248
"13063040616",6332254.35616205,3,"Atlanta",6.33225435616205
"13063040621",8032032.0085859,2,"Atlanta",8.0320320085859
"13063040622",8368359.47658059,3,"Atlanta",8.36835947658059
"13067031409",14131135.5001867,2,"Atlanta",14.1311355001866
"13067030106",3649561.9491931,3,"Atlanta",3.6495619491931
"13067030101",30755506.8062118,4,"Atlanta",30.7555068062118
"13067030330",6062503.26627391,3,"Atlanta",6.06250326627391
"13117130201",38305855.6119527,3,"Atlanta",38.3058556119527
"13117130102",13794181.1252549,1,"Atlanta",13.7941811252549
"13117130509",9811765.90719816,2,"Atlanta",9.81176590719816
"13117130504",15019157.223888,2,"Atlanta",15.019157223888
"13085970100",306791544.580249,3,"Atlanta",306.791544580249
"13149970100",235121952.438834,3,"Atlanta",235.121952438834
"13077170801",139966373.682733,2,"Atlanta",139.966373682733
"13077170304",29910794.2750874,3,"Atlanta",29.9107942750874
"13077170501",105864694.156017,3,"Atlanta",105.864694156017
"13077170503",72338019.446303,3,"Atlanta",72.338019446303
"13077170602",10079071.4576657,4,"Atlanta",10.0790714576657
"13077170305",27402940.6224985,3,"Atlanta",27.4029406224985
"13077170601",24444136.3702887,4,"Atlanta",24.4441363702887
"13067030408",2376684.86994268,2,"Atlanta",2.37668486994268
"13067030236",5343929.82287282,2,"Atlanta",5.34392982287282
"13067030239",19541859.2044107,3,"Atlanta",19.5418592044107
"13117130307",12352205.0988833,2,"Atlanta",12.3522050988833
"13117130408",6857711.31504498,2,"Atlanta",6.85771131504498
"13015960402",51902533.9458093,3,"Atlanta",51.9025339458093
"13013180402",41359972.76535,3,"Atlanta",41.35997276535
"13113140207",8157578.93317281,3,"Atlanta",8.15757893317281
"13113140307",17383723.740507,2,"Atlanta",17.383723740507
"13113140306",13338445.9095669,3,"Atlanta",13.3384459095669
"13113140502",72321548.269735,2,"Atlanta",72.321548269735
"13113140102",31299972.5136551,3,"Atlanta",31.2999725136551
"13113140101",42624856.3002209,3,"Atlanta",42.6248563002209
"13113140501",73325970.6891311,2,"Atlanta",73.3259706891311
"13067030238",11066858.634374,2,"Atlanta",11.066858634374
"13067030412",2013027.01254833,4,"Atlanta",2.01302701254833
"13067030345",4296662.87960676,3,"Atlanta",4.29666287960676
"13067030223",4503166.06183775,3,"Atlanta",4.50316606183775
"13117130304",12523108.7566393,2,"Atlanta",12.5231087566393
"13097080403",42378251.5369696,2,"Atlanta",42.3782515369696
"13097080506",18391453.6948491,3,"Atlanta",18.3914536948491
"13097080511",42915090.2320395,2,"Atlanta",42.9150902320395
"13097080404",59958550.7832434,3,"Atlanta",59.9585507832434
"13097080402",112455687.419112,3,"Atlanta",112.455687419112
"13077170306",17897756.7585648,3,"Atlanta",17.8977567585647
"13097080304",10298766.0403005,2,"Atlanta",10.2987660403005
"13067031507",3942332.38964572,2,"Atlanta",3.94233238964572
"13067031115",3675452.45016875,2,"Atlanta",3.67545245016875
"13067031116",2740227.2579101,3,"Atlanta",2.7402272579101
"13067031117",6128621.94684818,3,"Atlanta",6.12862194684818
"13067030222",4588263.63556472,3,"Atlanta",4.58826363556472
"13117130409",8903901.26609533,2,"Atlanta",8.90390126609533
"13297110400",34614878.2351387,3,"Atlanta",34.6148782351387
"13297110601",36860787.6673771,2,"Atlanta",36.8607876673771
"13297110300",35144415.7991126,3,"Atlanta",35.1444157991126
"13223120400",248577421.516327,4,"Atlanta",248.577421516327
"13223120603",15710397.2621477,2,"Atlanta",15.7103972621477
"13077170403",42459701.291662,2,"Atlanta",42.459701291662
"13077170404",19352047.5188839,3,"Atlanta",19.3520475188839
"13077170405",19773154.2511047,3,"Atlanta",19.7731542511047
"13067030226",7002540.38269799,3,"Atlanta",7.00254038269799
"13067030234",11846472.8050137,2,"Atlanta",11.8464728050137
"13067030235",12515759.3828227,2,"Atlanta",12.5157593828227
"13067031118",5076741.64018202,3,"Atlanta",5.07674164018202
"13067030220",1820427.78046487,1,"Atlanta",1.82042778046487
"13067031205",7571548.43117925,3,"Atlanta",7.57154843117925
"13117130404",6553849.46110624,2,"Atlanta",6.55384946110624
"13297110800",129644530.963746,4,"Atlanta",129.644530963746
"13297110100",125177714.893647,3,"Atlanta",125.177714893647
"13297110504",13650869.2237003,2,"Atlanta",13.6508692237003
"13097080201",19037025.9789629,3,"Atlanta",19.0370259789629
"13097080202",15168040.8349303,4,"Atlanta",15.1680408349303
"13013180303",28756598.2069179,2,"Atlanta",28.7565982069179
"13013180106",12448867.0772351,2,"Atlanta",12.4488670772351
"13013180107",19321041.9862972,2,"Atlanta",19.3210419862972
"13013180104",8150611.32682934,1,"Atlanta",8.15061132682934
"13013180105",16404036.8364565,1,"Atlanta",16.4040368364565
"13013180302",30391501.5440277,2,"Atlanta",30.3915015440277
"13013180301",21638321.5410201,1,"Atlanta",21.6383215410201
"13013180103",30761721.745073,1,"Atlanta",30.761721745073
"13013180503",23189525.9597678,1,"Atlanta",23.1895259597678
"13077170502",79924598.4240718,3,"Atlanta",79.9245984240718
"13067031208",3643220.04642078,3,"Atlanta",3.64322004642078
"13067030227",8710621.29009363,3,"Atlanta",8.71062129009363
"13067030229",13113106.4621805,2,"Atlanta",13.1131064621805
"13067030219",18731703.2635948,4,"Atlanta",18.7317032635948
"13067030224",4588877.50650486,2,"Atlanta",4.58887750650486
"13067031209",3413036.3328027,2,"Atlanta",3.4130363328027
"13297110506",34425755.9090096,3,"Atlanta",34.4257559090096
"13297110602",90686527.1202178,2,"Atlanta",90.6865271202178
"13297110507",29260341.9154186,3,"Atlanta",29.2603419154186
"13297110503",19557724.8041665,1,"Atlanta",19.5577248041665
"13077170603",32472639.376298,2,"Atlanta",32.472639376298
"13067030104",3965468.80273258,2,"Atlanta",3.96546880273258
"13067030218",9082077.61029436,2,"Atlanta",9.08207761029436
"13117130306",8208323.51677239,2,"Atlanta",8.20832351677239
"13297110603",30308838.1349852,2,"Atlanta",30.3088381349852
"13297110700",65283342.288903,4,"Atlanta",65.283342288903
"13297110508",22230372.0527695,3,"Atlanta",22.2303720527695
"13067030214",10672314.6298305,3,"Atlanta",10.6723146298305
"13067030215",7241253.91523732,4,"Atlanta",7.24125391523732
"13117130609",6840843.71580332,3,"Atlanta",6.84084371580332
"13067031005",5076318.30909559,2,"Atlanta",5.07631830909559
"13067030601",9389677.96393254,3,"Atlanta",9.38967796393254
"13067030231",14598542.9617046,4,"Atlanta",14.5985429617046
"13117130302",11993131.9454816,3,"Atlanta",11.9931319454816
"13121009502",1868685.99361564,4,"Atlanta",1.86868599361564
"13159010500",616104765.792924,5,"Atlanta",616.104765792924
"13121009700",10876239.454567,3,"Atlanta",10.876239454567
"13121011416",6658292.58639616,3,"Atlanta",6.65829258639616
"13121007100",2478810.80457943,2,"Atlanta",2.47881080457943
"13121007200",8970898.70505708,2,"Atlanta",8.97089870505708
"13121011421",3940705.05234367,2,"Atlanta",3.94070505234367
"13121011405",7755093.70699384,4,"Atlanta",7.75509370699384
"13085970202",185989940.441385,3,"Atlanta",185.989940441385
"13121010106",6803230.91470191,3,"Atlanta",6.80323091470191
"13121011422",4373281.95949761,2,"Atlanta",4.37328195949761
"13121007400",2326550.01455096,2,"Atlanta",2.32655001455096
"13121010107",5353888.08322603,2,"Atlanta",5.35388808322603
"13121010121",2097297.89028318,1,"Atlanta",2.09729789028318
"13121011418",10868557.6228858,4,"Atlanta",10.8685576228858
"13121011419",6915660.01540242,3,"Atlanta",6.91566001540242
"13121007500",3299119.56771381,4,"Atlanta",3.29911956771381
"13121011615",20583764.0292742,3,"Atlanta",20.5837640292742
"13121006801",660875.136182218,1,"Atlanta",0.660875136182218
"13015960401",17752763.9204856,3,"Atlanta",17.7527639204856
"13015960200",176589530.588182,5,"Atlanta",176.589530588182
"13015960803",82600365.8635342,3,"Atlanta",82.6003658635342
"13015960700",72975443.947332,5,"Atlanta",72.975443947332
"13015960600",25044896.0129149,6,"Atlanta",25.0448960129149
"13015960801",24174451.6863289,2,"Atlanta",24.1744516863289
"13015960300",159663057.098739,2,"Atlanta",159.663057098739
"13015961000",179914291.642127,4,"Atlanta",179.914291642127
"13015960902",36693001.8762785,4,"Atlanta",36.6930018762785
"13121011410",8030239.15988567,3,"Atlanta",8.03023915988567
"13015960500",24313702.749101,4,"Atlanta",24.313702749101
"13015960802",18136004.5140576,2,"Atlanta",18.1360045140576
"13121010120",1039496.49568229,1,"Atlanta",1.03949649568229
"13121010204",9771299.1660826,4,"Atlanta",9.7712991660826
"13121011411",7831698.52433401,5,"Atlanta",7.83169852433401
"13089020802",2737413.4966919,4,"Atlanta",2.7374134966919
"13015960102",220528850.020781,3,"Atlanta",220.528850020781
"13067030410",4306791.05246106,2,"Atlanta",4.30679105246106
"13067030407",4324825.72127297,3,"Atlanta",4.32482572127297
"13067030504",6636228.05382397,4,"Atlanta",6.63622805382397
"13067031001",15155098.0255222,3,"Atlanta",15.1550980255222
"13067030313",9573287.58570484,5,"Atlanta",9.57328758570483
"13067031509",24410799.3130065,5,"Atlanta",24.4107993130065
"13067031101",3329789.92617405,3,"Atlanta",3.32978992617405
"13067030324",3705031.67735966,2,"Atlanta",3.70503167735966
"13067030904",3416524.93003231,4,"Atlanta",3.41652493003231
"13067031212",4195299.05569461,1,"Atlanta",4.19529905569461
"13067031312",12809455.562528,4,"Atlanta",12.809455562528
"13067030700",4308558.63804537,4,"Atlanta",4.30855863804537
"13297110200",164776984.92601,2,"Atlanta",164.77698492601
"13067030314",8016152.74977651,3,"Atlanta",8.01615274977651
"13067030318",11840674.6389505,3,"Atlanta",11.8406746389505
"13067030331",6389101.76162141,3,"Atlanta",6.38910176162141
"13067030413",1442179.18768209,3,"Atlanta",1.44217918768209
"13067030328",6752041.6434781,3,"Atlanta",6.7520416434781
"13067031404",8814215.5016357,4,"Atlanta",8.8142155016357
"13067031113",1099404.62734448,1,"Atlanta",1.09940462734448
"13067030322",3732330.33525664,2,"Atlanta",3.73233033525664
"13089023603",2947211.96718765,2,"Atlanta",2.94721196718765
"13089021210",6364932.50512827,3,"Atlanta",6.36493250512827
"13089021216",3628856.43320248,3,"Atlanta",3.62885643320248
"13067030332",3651997.44315237,2,"Atlanta",3.65199744315237
"13067031206",9209335.38444231,3,"Atlanta",9.20933538444231
"13089021410",2738719.21209363,3,"Atlanta",2.73871921209363
"13089021503",1938259.74753384,3,"Atlanta",1.93825974753384
"13089021504",3766689.79211277,3,"Atlanta",3.76668979211277
"13089021604",3481745.87733234,2,"Atlanta",3.48174587733234
"13089023410",3242888.44569886,2,"Atlanta",3.24288844569886
"13089023423",23191999.838091,3,"Atlanta",23.191999838091
"13089023425",5156220.12127461,2,"Atlanta",5.15622012127461
"13067030409",3671336.65130842,2,"Atlanta",3.67133665130842
"13067030602",16001527.140711,4,"Atlanta",16.001527140711
"13067031313",15638970.0613615,2,"Atlanta",15.6389700613615
"13089023426",5503413.40875749,2,"Atlanta",5.50341340875749
"13089021412",3135984.01652773,3,"Atlanta",3.13598401652773
"13089021912",11285695.5979112,3,"Atlanta",11.2856955979112
"13089021913",2992651.97158577,3,"Atlanta",2.99265197158577
"13089022004",3701938.55929217,3,"Atlanta",3.70193855929217
"13089022005",3295137.53370535,3,"Atlanta",3.29513753370535
"13067030342",4806282.94769876,2,"Atlanta",4.80628294769876
"13067030343",4619086.79330276,3,"Atlanta",4.61908679330276
"13089022008",2273244.83446551,4,"Atlanta",2.27324483446551
"13089022009",1756096.0909717,3,"Atlanta",1.7560960909717
"13089023112",2481391.99608863,3,"Atlanta",2.48139199608863
"13089023115",678131.983977087,1,"Atlanta",0.678131983977087
"13089023204",6763490.41240018,3,"Atlanta",6.76349041240018
"13089023209",4608947.0275892,3,"Atlanta",4.6089470275892
"13089023210",4186181.13078786,5,"Atlanta",4.18618113078786
"13089023213",5053291.43904612,3,"Atlanta",5.05329143904612
"13067030334",3990446.96463586,2,"Atlanta",3.99044696463586
"13067030341",4652720.4988598,2,"Atlanta",4.6527204988598
"13067030340",4293970.9112132,2,"Atlanta",4.2939709112132
"13067030326",7187773.36694628,3,"Atlanta",7.18777336694628
"13067030310",8790777.34971749,5,"Atlanta",8.79077734971749
"13067030327",4854963.69963704,2,"Atlanta",4.85496369963704
"13077170406",12812777.2846572,1,"Atlanta",12.8127772846572
"13077170802",119064959.619878,2,"Atlanta",119.064959619878
"13077170303",60184796.3604964,1,"Atlanta",60.1847963604964
"13015960101",93417168.5349853,1,"Atlanta",93.4171685349853
"13015960901",34171237.2120054,2,"Atlanta",34.1712372120054
"13089023214",6622478.53853575,2,"Atlanta",6.62247853853575
"13089023314",5242301.66592427,3,"Atlanta",5.24230166592427
"13063040513",7003261.42864897,3,"Atlanta",7.00326142864897
"13063040204",2758594.18118878,3,"Atlanta",2.75859418118878
"13063980000",14778362.3896734,1,"Atlanta",14.7783623896734
"13089023802",9642789.33667389,2,"Atlanta",9.64278933667389
"13089023803",4955098.340577,4,"Atlanta",4.955098340577
"13089021411",1667811.3155293,2,"Atlanta",1.6678113155293
"13089021413",966438.010128882,2,"Atlanta",0.966438010128883
"13089023315",23681914.3879168,2,"Atlanta",23.6819143879168
"13089023316",5991019.52818673,3,"Atlanta",5.99101952818673
"13149970300",302544532.934333,2,"Atlanta",302.544532934333
"13149970200",242509120.143265,3,"Atlanta",242.509120143265
"13089021415",2056725.20830133,3,"Atlanta",2.05672520830133
"13089021417",1925597.93051417,3,"Atlanta",1.92559793051417
"13089023601",1802493.82719754,3,"Atlanta",1.80249382719754
"13089021307",3621058.1892664,2,"Atlanta",3.6210581892664
"13089021910",3697340.92828333,3,"Atlanta",3.69734092828333
"13089023414",6929739.97703885,3,"Atlanta",6.92973997703885
"13089023416",9578499.71442248,4,"Atlanta",9.57849971442248
"13089023421",6278312.12568169,3,"Atlanta",6.27831212568169
"13247060307",14768682.0569449,4,"Atlanta",14.7686820569449
"13247060403",38756884.1460805,3,"Atlanta",38.7568841460805
"13247060406",10933245.3860076,3,"Atlanta",10.9332453860076
"13247060201",13330891.5548159,3,"Atlanta",13.3308915548159
"13097080301",22457703.2566504,4,"Atlanta",22.4577032566504
"13097080303",5187751.27801874,2,"Atlanta",5.18775127801874
"13089020400",1012653.58342197,2,"Atlanta",1.01265358342197
"13089021209",4848421.87141563,4,"Atlanta",4.84842187141563
"13089021305",2528478.39240514,2,"Atlanta",2.52847839240514
"13089021306",5287313.60665113,3,"Atlanta",5.28731360665113
"13089023424",7114458.00210911,2,"Atlanta",7.11445800210911
"13089023427",4567425.5751102,2,"Atlanta",4.5674255751102
"13045910103",56453456.4061285,2,"Atlanta",56.4534564061285
"13089023700",4785661.38634835,4,"Atlanta",4.78566138634835
"13089023801",4377290.89366218,3,"Atlanta",4.37729089366218
"13097080603",14277818.1951024,2,"Atlanta",14.2778181951024
"13089021308",2703151.3268071,3,"Atlanta",2.7031513268071
"13089021502",3546254.29630276,3,"Atlanta",3.54625429630276
"13089021603",3845007.86878358,3,"Atlanta",3.84500786878358
"13089021605",3704164.7478495,3,"Atlanta",3.7041647478495
"13089021813",612580.662039906,1,"Atlanta",0.612580662039906
"13089021907",23386505.715916,3,"Atlanta",23.386505715916
"13097080509",8699633.47856729,3,"Atlanta",8.69963347856729
"13097080508",6488376.42095559,3,"Atlanta",6.48837642095559
"13097080102",30554796.5579097,2,"Atlanta",30.5547965579097
"13097080510",15009439.4948046,3,"Atlanta",15.0094394948046
"13089022203",2861085.76024922,1,"Atlanta",2.86108576024922
"13089022204",4130920.39729737,4,"Atlanta",4.13092039729737
"13089022800",2441852.31029217,3,"Atlanta",2.44185231029217
"13247060404",15567091.3853988,3,"Atlanta",15.5670913853988
"13089023111",2352792.128173,1,"Atlanta",2.352792128173
"13089023312",8846753.50278703,3,"Atlanta",8.84675350278703
"13089023313",4921686.9174366,2,"Atlanta",4.9216869174366
"13089023412",7379063.21741613,3,"Atlanta",7.37906321741613
"13089023506",5377808.53247978,3,"Atlanta",5.37780853247978
"13089021101",3276393.68684612,1,"Atlanta",3.27639368684612
"13089020200",1493694.90080338,2,"Atlanta",1.49369490080338
"13089020600",1107663.08078329,2,"Atlanta",1.10766308078329
"13089020700",1265326.4741401,2,"Atlanta",1.2653264741401
"13089020801",1385869.15844788,2,"Atlanta",1.38586915844788
"13223120103",67198604.0823651,2,"Atlanta",67.1986040823651
"13159010100",199114200.231022,1,"Atlanta",199.114200231022
"13159010200",152472880.994942,1,"Atlanta",152.472880994942
"13223120102",33938950.4433609,2,"Atlanta",33.9389504433609
"13121007805",15205731.2064157,2,"Atlanta",15.2057312064157
"13035150100",232124838.589723,5,"Atlanta",232.124838589723
"13121007807",2899735.26833495,2,"Atlanta",2.89973526833495
"13121007808",1631455.15333604,2,"Atlanta",1.63145515333604
"13121010211",3864270.92031723,2,"Atlanta",3.86427092031723
"13121011424",4884668.54741289,2,"Atlanta",4.88466854741289
"13121010210",4711840.12758977,3,"Atlanta",4.71184012758977
"13121011613",6537538.01124213,2,"Atlanta",6.53753801124213
"13121008301",2629067.41052037,2,"Atlanta",2.62906741052037
"13121008400",1778642.74711992,3,"Atlanta",1.77864274711992
"13121000700",1746613.56584349,2,"Atlanta",1.74661356584349
"13121010303",35026506.1446861,2,"Atlanta",35.0265061446861
"13121008601",4511618.20063442,4,"Atlanta",4.51161820063442
"13121010508",3908217.93084483,1,"Atlanta",3.90821793084483
