"msa","day","rep","lag","eta","total_flow","rho","error"
"Washington, D.C.",2020-02-12,86,33,0.05,681767,0.424140258378214,81.7550032102363
"Washington, D.C.",2020-02-12,87,33,0.05,681767,0.423723459913413,82.1930540565116
"Washington, D.C.",2020-02-12,88,33,0.05,681767,0.423919560733485,81.9213295667662
"Washington, D.C.",2020-02-12,89,33,0.05,681767,0.42412153484065,81.5438836392179
"Washington, D.C.",2020-02-12,90,33,0.05,681767,0.424148905033619,81.7004285132305
"Washington, D.C.",2020-02-12,91,33,0.05,681767,0.424106826783541,81.648943002638
"Washington, D.C.",2020-02-12,92,33,0.05,681767,0.42385198892618,82.0081006623152
"Washington, D.C.",2020-02-12,93,33,0.05,681767,0.424065479225915,81.8042464534215
"Washington, D.C.",2020-02-12,94,33,0.05,681767,0.423945933362371,81.9553875557247
"Washington, D.C.",2020-02-12,95,33,0.05,681767,0.423893632159985,82.0382218565569
"Washington, D.C.",2020-02-12,96,33,0.05,681767,0.423845893364206,81.8722818561588
"Washington, D.C.",2020-02-12,97,33,0.05,681767,0.424031986577144,81.7192292637563
"Washington, D.C.",2020-02-12,98,33,0.05,681767,0.424038711559822,81.8332314326809
"Washington, D.C.",2020-02-12,99,33,0.05,681767,0.424116979131478,81.5829280797132
"Washington, D.C.",2020-02-12,100,33,0.05,681767,0.42408292045463,81.6121735610096
"Washington, D.C.",2020-02-13,1,33,0.05,670574,0.421140746563399,83.0363076729467
"Washington, D.C.",2020-02-13,2,33,0.05,670574,0.421325370068599,82.8949079231748
"Washington, D.C.",2020-02-13,3,33,0.05,670574,0.421487308119681,82.6884821025682
"Washington, D.C.",2020-02-13,4,33,0.05,670574,0.421089425433346,83.0543803232112
"Washington, D.C.",2020-02-13,5,33,0.05,670574,0.42105632272588,83.0079652230906
"Washington, D.C.",2020-02-13,6,33,0.05,670574,0.421354205450767,82.8187576277522
"Washington, D.C.",2020-02-13,7,33,0.05,670574,0.420965475103865,83.1604397843072
"Washington, D.C.",2020-02-13,8,33,0.05,670574,0.421197019182986,82.9852279523294
"Washington, D.C.",2020-02-13,9,33,0.05,670574,0.421109264719292,83.0168876668005
"Washington, D.C.",2020-02-13,10,33,0.05,670574,0.421459942221866,82.8228078971921
"Washington, D.C.",2020-02-13,11,33,0.05,670574,0.421408089962397,82.7247261097312
"Washington, D.C.",2020-02-13,12,33,0.05,670574,0.420840583055115,83.3562321684298
"Washington, D.C.",2020-02-13,13,33,0.05,670574,0.421023745322467,83.1569224512745
"Washington, D.C.",2020-02-13,14,33,0.05,670574,0.421336937554616,82.8180846637951
"Washington, D.C.",2020-02-13,15,33,0.05,670574,0.421171972512039,82.8873067737578
