day,index,rho,error,boot,nblock,lag,msa,region,yindex,keep_ratio,B,n_fail
2020-02-13,power,79.9999508083439,1239.38920244028,7,3715,35,Dallas,msa,2,0.9,100,0
2020-02-13,exp,0.447851830014214,129.094585896457,7,3715,35,Dallas,msa,2,0.9,100,0
2020-02-14,homo,0.000244971852252939,182.521067640188,7,3715,35,Dallas,msa,2,0.9,100,0
2020-02-14,power,79.9999508083439,1324.69146208774,7,3715,35,Dallas,msa,2,0.9,100,0
2020-02-14,exp,0.448432929244014,136.95622514792,7,3715,35,Dallas,msa,2,0.9,100,0
2020-02-15,homo,0.000244971852252939,168.380974438109,7,3715,35,Dallas,msa,2,0.9,100,0
2020-02-15,power,79.9999508083439,1207.55122244281,7,3715,35,Dallas,msa,2,0.9,100,0
2020-02-15,exp,0.447314833310533,127.016800032794,7,3715,35,Dallas,msa,2,0.9,100,0
2020-02-16,homo,0.000244971852252939,155.69604336902,7,3715,35,Dallas,msa,2,0.9,100,0
2020-02-16,power,79.9999508083439,1114.99735479548,7,3715,35,Dallas,msa,2,0.9,100,0
2020-02-16,exp,0.447190225638955,116.497251348252,7,3715,35,Dallas,msa,2,0.9,100,0
